row_id,analysis_id,analysis_name,cancer_id,cancer_name,phecode,phecode_sort,disease_name,system,system_display,disease_system,disease_system_display,system_color,sex,count,beta,se,effect_ratio,hr_original,hr_plot,ci_lower,ci_upper,p_value,q_value,significant,positive_significant,direction,model_type,effect_measure,events_group_one,person_years_group_one,incidence_rate_group_one,events_group_two,person_years_group_two,incidence_rate_group_two,group_one_label,group_two_label,incidence_rate_cancer,incidence_rate_matched_unexposed,comparison_label
926,analysis,MDD diagnosis,analysis,MDD diagnosis,722.8,722.8,Postlaminectomy syndrome,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,4.0,,,,,,,,,,False,False,elevated,,Hazard ratio,4.0,453.15,0.01,21.0,4365.85,0.0,Exposed group,Unexposed group,0.01,0.0,Unexposed group
515,analysis,MDD diagnosis,analysis,MDD diagnosis,711.1,711.1,Pyogenic arthritis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,175.0,,,,,,,,,,False,False,elevated,,Hazard ratio,175.0,454.27,0.39,1116.0,4364.73,0.26,Exposed group,Unexposed group,0.39,0.26,Unexposed group
939,analysis,MDD diagnosis,analysis,MDD diagnosis,711.2,711.2,Reiter's disease,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,3.0,,,,,,,,,,False,False,elevated,,Hazard ratio,3.0,455.19,0.01,30.0,4371.08,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
699,analysis,MDD diagnosis,analysis,MDD diagnosis,729.1,729.1,"Rheumatism, unspecified and fibrositis",musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,111.0,,,,,,,,,,False,False,elevated,,Hazard ratio,111.0,434.93,0.26,397.0,4096.76,0.1,Exposed group,Unexposed group,0.26,0.1,Unexposed group
1005,analysis,MDD diagnosis,analysis,MDD diagnosis,727.5,727.5,Rupture of synovium,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,186.0,,,,,,,,,,False,False,elevated,,Hazard ratio,186.0,434.97,0.43,1369.0,4093.4,0.33,Exposed group,Unexposed group,0.43,0.33,Unexposed group
389,analysis,MDD diagnosis,analysis,MDD diagnosis,727.6,727.6,"Rupture of tendon, nontraumatic",musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,118.0,,,,,,,,,,False,False,elevated,,Hazard ratio,118.0,435.17,0.27,1059.0,4094.25,0.26,Exposed group,Unexposed group,0.27,0.26,Unexposed group
1038,analysis,MDD diagnosis,analysis,MDD diagnosis,715.1,715.1,Sacroiliitis NEC,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,40.0,,,,,,,,,,False,False,elevated,,Hazard ratio,40.0,455.89,0.09,192.0,4384.17,0.04,Exposed group,Unexposed group,0.09,0.04,Unexposed group
472,analysis,MDD diagnosis,analysis,MDD diagnosis,722.3,722.3,Schmorl's nodes,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,453.16,0.0,14.0,4365.83,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1109,analysis,MDD diagnosis,analysis,MDD diagnosis,715.3,715.3,Spinal enthesopathy,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,47.0,,,,,,,,,,False,False,elevated,,Hazard ratio,47.0,455.92,0.1,223.0,4383.99,0.05,Exposed group,Unexposed group,0.1,0.05,Unexposed group
319,analysis,MDD diagnosis,analysis,MDD diagnosis,720.1,720.1,Spinal stenosis of lumbar region,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,453.17,0.0,0.0,4365.97,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
743,analysis,MDD diagnosis,analysis,MDD diagnosis,721.2,721.2,Spondylosis with myelopathy,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,18.0,,,,,,,,,,False,False,elevated,,Hazard ratio,18.0,453.05,0.04,92.0,4365.34,0.02,Exposed group,Unexposed group,0.04,0.02,Unexposed group
698,analysis,MDD diagnosis,analysis,MDD diagnosis,721.1,721.1,Spondylosis without myelopathy,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,137.0,,,,,,,,,,False,False,elevated,,Hazard ratio,137.0,452.44,0.3,925.0,4361.05,0.21,Exposed group,Unexposed group,0.3,0.21,Unexposed group
766,analysis,MDD diagnosis,analysis,MDD diagnosis,741.2,741.2,Stiffness of joint,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,7.0,,,,,,,,,,False,False,elevated,,Hazard ratio,7.0,463.88,0.02,87.0,4520.01,0.02,Exposed group,Unexposed group,0.02,0.02,Unexposed group
391,analysis,MDD diagnosis,analysis,MDD diagnosis,743.4,743.4,Stress fracture,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,465.23,0.0,19.0,4541.86,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1023,analysis,MDD diagnosis,analysis,MDD diagnosis,726.2,726.2,Synoviopathy,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,80.0,,,,,,,,,,False,False,elevated,,Hazard ratio,80.0,435.41,0.18,625.0,4096.79,0.15,Exposed group,Unexposed group,0.18,0.15,Unexposed group
613,analysis,MDD diagnosis,analysis,MDD diagnosis,723.1,723.1,Torticollis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,45.0,,,,,,,,,,False,False,elevated,,Hazard ratio,45.0,452.97,0.1,388.0,4364.0,0.09,Exposed group,Unexposed group,0.1,0.09,Unexposed group
287,analysis,MDD diagnosis,analysis,MDD diagnosis,736.6,736.6,Unequal leg length (acquired),musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,459.17,0.0,0.0,4445.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
853,analysis,MDD diagnosis,analysis,MDD diagnosis,716.1,716.1,Unspecified polyarthropathy or polyarthritis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,77.0,,,,,,,,,,False,False,elevated,,Hazard ratio,77.0,454.74,0.17,481.0,4368.4,0.11,Exposed group,Unexposed group,0.17,0.11,Unexposed group
1054,analysis,MDD diagnosis,analysis,MDD diagnosis,741.6,741.6,Villonodular synovitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,463.87,0.01,87.0,4519.79,0.02,Exposed group,Unexposed group,0.01,0.02,Unexposed group
109,analysis,MDD diagnosis,analysis,MDD diagnosis,208,208.0,Benign neoplasm of colon,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,966.0,0.3322060418689242,0.0350446388547071,1.3940400495409448,1.3940400495409448,1.3940400495409448,1.3015014371967653,1.493158289482794,2.5547729922015885e-21,6.788396807849935e-21,True,True,elevated,,Hazard ratio,966.0,458.22,2.11,6938.0,4464.01,1.55,Exposed group,Unexposed group,2.11,1.55,Unexposed group
178,analysis,MDD diagnosis,analysis,MDD diagnosis,158,158.0,Neoplasm of unspecified nature of digestive system,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,959.0,0.1571147027616367,0.0346945832351799,1.1701298233258794,1.1701298233258794,1.1701298233258794,1.0932045308302556,1.252468101643144,5.9401591951254166e-06,8.370224320403996e-06,True,True,elevated,,Hazard ratio,959.0,461.6,2.08,8212.0,4511.02,1.82,Exposed group,Unexposed group,2.08,1.82,Unexposed group
148,analysis,MDD diagnosis,analysis,MDD diagnosis,174.3,174.3,Neoplasm of uncertain behavior of breast,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,306.0,0.258106966327951,0.0622950422572328,1.2944772766998343,1.2944772766998343,1.2944772766998343,1.1456918421711035,1.4625847529094704,3.423456070341457e-05,4.682079625614051e-05,True,True,elevated,,Hazard ratio,306.0,440.14,0.7,2173.0,4129.75,0.53,Exposed group,Unexposed group,0.7,0.53,Unexposed group
89,analysis,MDD diagnosis,analysis,MDD diagnosis,165.1,165.1,Cancer of bronchus; lung,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,636.0,0.1763118246526248,0.043036919844846,1.1928099482132382,1.1928099482132382,1.1928099482132382,1.096320378277786,1.2977917776111607,4.189773741480962e-05,5.688305955587291e-05,True,True,elevated,,Hazard ratio,636.0,466.73,1.36,5185.0,4568.46,1.13,Exposed group,Unexposed group,1.36,1.13,Unexposed group
84,analysis,MDD diagnosis,analysis,MDD diagnosis,180.3,180.3,Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia],neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Female,296.0,0.1920073040610136,0.0641354930338066,1.2116793671126058,1.2116793671126058,1.2116793671126058,1.0685490900880572,1.3739816937801295,0.0027554810159311,0.0034629693848863,True,True,elevated,,Hazard ratio,296.0,243.04,1.22,1892.0,2110.16,0.9,Exposed group,Unexposed group,1.22,0.9,Unexposed group
106,analysis,MDD diagnosis,analysis,MDD diagnosis,189.2,189.2,Cancer of bladder,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,357.0,0.1674582131081311,0.0570086608616819,1.1822958846823877,1.1822958846823877,1.1822958846823877,1.0573029065881896,1.322065370507252,0.0033095868394037,0.004131430551202,True,True,elevated,,Hazard ratio,357.0,465.16,0.77,3107.0,4544.96,0.68,Exposed group,Unexposed group,0.77,0.68,Unexposed group
131,analysis,MDD diagnosis,analysis,MDD diagnosis,215,215.0,Other benign neoplasm of connective and other soft tissue,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,366.0,0.1622749905843622,0.0561776006923182,1.1761836362791351,1.1761836362791351,1.1761836362791351,1.0535515584615547,1.313089933890778,0.0038695279232777,0.0047982146248643,True,True,elevated,,Hazard ratio,366.0,461.57,0.79,2982.0,4493.97,0.66,Exposed group,Unexposed group,0.79,0.66,Unexposed group
111,analysis,MDD diagnosis,analysis,MDD diagnosis,172.1,172.1,"Melanomas of skin, dx or hx",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,421.0,-0.1413556466719655,0.0515852564949363,0.8681804912830564,0.8681804912830564,0.8681804912830564,0.784692977316926,0.9605506704312784,0.0061395554173355,0.0075626311763206,True,False,protective,,Hazard ratio,421.0,455.42,0.92,4882.0,4368.73,1.12,Exposed group,Unexposed group,0.92,1.12,Unexposed group
115,analysis,MDD diagnosis,analysis,MDD diagnosis,185,185.0,Cancer of prostate,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Male,887.0,-0.0820151981172166,0.0358045728330179,0.9212579572035304,0.9212579572035304,0.9212579572035304,0.8588232326642341,0.9882315608509353,0.0219845483618258,0.0265527662032441,True,False,protective,,Hazard ratio,887.0,168.72,5.26,9544.0,1595.25,5.98,Exposed group,Unexposed group,5.26,5.98,Unexposed group
29,analysis,MDD diagnosis,analysis,MDD diagnosis,173,173.0,Neoplasm of uncertain behavior of skin,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,1255.0,0.0674566757129996,0.030267307729465,1.0697839109687115,1.0697839109687115,1.0697839109687115,1.0081659132302507,1.1351679333222393,0.0258340328996538,0.0310008394795846,True,True,elevated,,Hazard ratio,1255.0,452.26,2.77,11682.0,4344.07,2.69,Exposed group,Unexposed group,2.77,2.69,Unexposed group
141,analysis,MDD diagnosis,analysis,MDD diagnosis,195.1,195.1,"Malignant neoplasm, other",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,290.0,0.1243071568718578,0.0631365275092805,1.1323636308586857,1.1323636308586857,1.1323636308586857,1.0005597195382225,1.2815300950584416,0.0489688546680101,0.0576468795458853,False,False,elevated,,Hazard ratio,290.0,462.28,0.63,2522.0,4486.66,0.56,Exposed group,Unexposed group,0.63,0.56,Unexposed group
25,analysis,MDD diagnosis,analysis,MDD diagnosis,153.3,153.3,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,292.0,-0.1167001911872487,0.0619973854009546,0.8898519386283373,0.8898519386283373,0.8898519386283373,0.7880331932693846,1.0048262934146803,0.0597897950934976,0.069505636796191,False,False,protective,,Hazard ratio,292.0,458.5,0.64,3298.0,4431.9,0.74,Exposed group,Unexposed group,0.64,0.74,Unexposed group
8,analysis,MDD diagnosis,analysis,MDD diagnosis,198.1,198.1,Secondary malignancy of lymph nodes,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,284.0,0.11228741305279,0.063680708999073,1.1188343820434181,1.1188343820434181,1.1188343820434181,0.9875513568866106,1.2675698997456861,0.0778519730655088,0.0893855987048434,False,False,elevated,,Hazard ratio,284.0,462.07,0.61,2526.0,4484.26,0.56,Exposed group,Unexposed group,0.61,0.56,Unexposed group
147,analysis,MDD diagnosis,analysis,MDD diagnosis,174.1,174.1,Breast cancer [female],neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Female,953.0,0.0552206627670509,0.034801458125214,1.0567737795754901,1.0567737795754901,1.0567737795754901,0.9870938132713551,1.1313725262821224,0.1125728639154516,0.1253805550196047,False,False,elevated,,Hazard ratio,953.0,250.79,3.8,8164.0,2249.64,3.63,Exposed group,Unexposed group,3.8,3.63,Unexposed group
122,analysis,MDD diagnosis,analysis,MDD diagnosis,214.1,214.1,Lipoma of skin and subcutaneous tissue,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,312.0,0.0802468305287124,0.0605601980506194,1.0835544889971356,1.0835544889971356,1.0835544889971356,0.9622787035447955,1.2201146365401068,0.1851461341161651,0.2037703014532941,False,False,elevated,,Hazard ratio,312.0,461.91,0.68,2789.0,4493.17,0.62,Exposed group,Unexposed group,0.68,0.62,Unexposed group
48,analysis,MDD diagnosis,analysis,MDD diagnosis,198.2,198.2,Secondary malignancy of respiratory organs,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,297.0,0.0706426376211143,0.0621814391762097,1.0731976368717744,1.0731976368717744,1.0731976368717744,0.9500572973899496,1.2122986381466903,0.2559261251114213,0.2751575680388692,False,False,elevated,,Hazard ratio,297.0,462.3,0.64,2744.0,4486.92,0.61,Exposed group,Unexposed group,0.64,0.61,Unexposed group
72,analysis,MDD diagnosis,analysis,MDD diagnosis,218.1,218.1,Uterine leiomyoma,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Female,551.0,0.0500629387950648,0.0458124441403454,1.051337264194356,1.051337264194356,1.051337264194356,0.9610494142488382,1.1501073999900304,0.2744902506684923,0.2934206127835607,False,False,elevated,,Hazard ratio,551.0,247.36,2.23,4536.0,2188.83,2.07,Exposed group,Unexposed group,2.23,2.07,Unexposed group
100,analysis,MDD diagnosis,analysis,MDD diagnosis,172.2,172.2,Other non-epithelial cancer of skin,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,2182.0,0.0195436895555981,0.0229074922918668,1.0197359176965197,1.0197359176965197,1.0197359176965197,0.9749637430057883,1.0665641151274994,0.3935721933240333,0.4112608312262371,False,False,elevated,,Hazard ratio,2182.0,447.16,4.88,21546.0,4290.06,5.02,Exposed group,Unexposed group,4.88,5.02,Unexposed group
97,analysis,MDD diagnosis,analysis,MDD diagnosis,198.4,198.4,Secondary malignant neoplasm of liver,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,395.0,0.0200747441941445,0.0536444898419499,1.0202775970036289,1.0202775970036289,1.0202775970036289,0.9184494089720922,1.133395443209578,0.70824198771016,0.7238077456818118,False,False,elevated,,Hazard ratio,395.0,462.26,0.85,3854.0,4486.37,0.86,Exposed group,Unexposed group,0.85,0.86,Unexposed group
31,analysis,MDD diagnosis,analysis,MDD diagnosis,153.2,153.2,Colon cancer,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,543.0,-0.0107705632073791,0.0457308872080441,0.9892872316281114,0.9892872316281114,0.9892872316281114,0.9044727496450312,1.082054961906269,0.8138047392771218,0.8182036838137549,False,False,protective,,Hazard ratio,543.0,457.72,1.19,5498.0,4425.36,1.24,Exposed group,Unexposed group,1.19,1.24,Unexposed group
93,analysis,MDD diagnosis,analysis,MDD diagnosis,198.6,198.6,Secondary malignancy of bone,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,317.0,0.0059961094245934,0.0598870132856675,1.006014122072649,1.006014122072649,1.006014122072649,0.8945965570205048,1.1313081923546968,0.9202461190324704,0.9202461190324704,False,False,elevated,,Hazard ratio,317.0,462.19,0.69,3157.0,4486.35,0.7,Exposed group,Unexposed group,0.69,0.7,Unexposed group
402,analysis,MDD diagnosis,analysis,MDD diagnosis,175,175.0,Acquired absence of breast,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Female,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,255.15,0.0,0.0,2287.94,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1056,analysis,MDD diagnosis,analysis,MDD diagnosis,227.1,227.1,Benign neoplasm of adrenal gland,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,84.0,,,,,,,,,,False,False,elevated,,Hazard ratio,84.0,465.16,0.18,592.0,4542.6,0.13,Exposed group,Unexposed group,0.18,0.13,Unexposed group
780,analysis,MDD diagnosis,analysis,MDD diagnosis,213,213.0,Benign neoplasm of bone and articular cartilage,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,76.0,,,,,,,,,,False,False,elevated,,Hazard ratio,76.0,465.6,0.16,643.0,4551.94,0.14,Exposed group,Unexposed group,0.16,0.14,Unexposed group
847,analysis,MDD diagnosis,analysis,MDD diagnosis,225.1,225.1,"Benign neoplasm of brain, cranial nerves, meninges",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,168.0,,,,,,,,,,False,False,elevated,,Hazard ratio,168.0,464.55,0.36,1314.0,4538.32,0.29,Exposed group,Unexposed group,0.36,0.29,Unexposed group
560,analysis,MDD diagnosis,analysis,MDD diagnosis,224.1,224.1,"Benign neoplasm of eye, uveal",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,40.0,,,,,,,,,,False,False,elevated,,Hazard ratio,40.0,465.34,0.09,454.0,4543.37,0.1,Exposed group,Unexposed group,0.09,0.1,Unexposed group
846,analysis,MDD diagnosis,analysis,MDD diagnosis,223,223.0,Benign neoplasm of kidney and other urinary organs,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,45.0,,,,,,,,,,False,False,elevated,,Hazard ratio,45.0,465.91,0.1,283.0,4554.34,0.06,Exposed group,Unexposed group,0.1,0.06,Unexposed group
451,analysis,MDD diagnosis,analysis,MDD diagnosis,210,210.0,"Benign neoplasm of lip, oral cavity, and pharynx",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,197.0,,,,,,,,,,False,False,elevated,,Hazard ratio,197.0,464.75,0.42,1548.0,4540.61,0.34,Exposed group,Unexposed group,0.42,0.34,Unexposed group
642,analysis,MDD diagnosis,analysis,MDD diagnosis,229.1,229.1,Benign neoplasm of lymph nodes,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,6.0,,,,,,,,,,False,False,elevated,,Hazard ratio,6.0,467.87,0.01,24.0,4584.43,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
703,analysis,MDD diagnosis,analysis,MDD diagnosis,222,222.0,Benign neoplasm of male genital organs,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Male,7.0,,,,,,,,,,False,False,elevated,,Hazard ratio,7.0,181.57,0.04,57.0,1764.25,0.03,Exposed group,Unexposed group,0.04,0.03,Unexposed group
544,analysis,MDD diagnosis,analysis,MDD diagnosis,221,221.0,Benign neoplasm of other female genital organs,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Female,24.0,,,,,,,,,,False,False,elevated,,Hazard ratio,24.0,241.51,0.1,238.0,2073.93,0.11,Exposed group,Unexposed group,0.1,0.11,Unexposed group
216,analysis,MDD diagnosis,analysis,MDD diagnosis,211,211.0,Benign neoplasm of other parts of digestive system,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,208.0,,,,,,,,,,False,False,elevated,,Hazard ratio,208.0,460.52,0.45,1385.0,4467.3,0.31,Exposed group,Unexposed group,0.45,0.31,Unexposed group
533,analysis,MDD diagnosis,analysis,MDD diagnosis,220,220.0,Benign neoplasm of ovary,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Female,109.0,,,,,,,,,,False,False,elevated,,Hazard ratio,109.0,240.81,0.45,895.0,2069.37,0.43,Exposed group,Unexposed group,0.45,0.43,Unexposed group
496,analysis,MDD diagnosis,analysis,MDD diagnosis,227.2,227.2,Benign neoplasm of parathyroid gland,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,68.0,,,,,,,,,,False,False,elevated,,Hazard ratio,68.0,465.06,0.15,519.0,4541.83,0.11,Exposed group,Unexposed group,0.15,0.11,Unexposed group
774,analysis,MDD diagnosis,analysis,MDD diagnosis,227.3,227.3,Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch),neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,52.0,,,,,,,,,,False,False,elevated,,Hazard ratio,52.0,465.22,0.11,326.0,4543.27,0.07,Exposed group,Unexposed group,0.11,0.07,Unexposed group
778,analysis,MDD diagnosis,analysis,MDD diagnosis,212,212.0,Benign neoplasm of respiratory and intrathoracic organs,neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,77.0,,,,,,,,,,False,False,elevated,,Hazard ratio,77.0,467.42,0.16,582.0,4580.04,0.13,Exposed group,Unexposed group,0.16,0.13,Unexposed group
640,analysis,MDD diagnosis,analysis,MDD diagnosis,225.2,225.2,"Benign neoplasm of spinal cord, meninges",neoplasms,Neoplasms,neoplasms,Neoplasms,#8C9EB2,Both,16.0,,,,,,,,,,False,False,elevated,,Hazard ratio,16.0,465.39,0.03,126.0,4544.68,0.03,Exposed group,Unexposed group,0.03,0.03,Unexposed group
